val_loss,fim_norm,sam_sharpness,fisher_trace,grad_norm,weight_norm,final_acc
1.6893603652715683,0.13275146873466945,0.12478530406951904,365.55928840637205,1.5997446775436401,9.467720031738281,0.5135
1.7680225372314453,0.10253274738741236,0.07642126083374023,75.78683029413223,1.3311396837234497,15.57951831817627,0.4915
1.7210290133953094,0.13463383655081398,0.13175570964813232,376.8559522247314,2.109921932220459,9.947981834411621,0.496
1.6626224666833878,0.13920516007936493,0.24605786800384521,385.4701596736908,3.8717708587646484,11.50849437713623,0.602
1.764945611357689,0.12278832845121335,0.3031998872756958,465.26885055541993,4.046616554260254,9.619527816772461,0.488
1.7168609946966171,0.15089063114320583,0.1481841802597046,341.9979086303711,2.091308355331421,9.524453163146973,0.4345
1.9100528955459595,0.1372776642921343,0.06803500652313232,193.98054725646972,1.0905817747116089,9.147746086120605,0.42
1.6516160666942596,0.14092291918590408,0.26619553565979004,439.26178024291994,4.343590259552002,15.395068168640137,0.5915
1.5959083288908005,0.15910025024177948,0.13156676292419434,275.9741136169434,2.212756872177124,13.661519050598145,0.567
1.7907735854387283,0.13528006300468115,0.15696358680725098,326.97259086608886,2.1109800338745117,9.437895774841309,0.4775
1.5977448970079422,0.14542933250316253,0.1832214593887329,246.13295211791993,2.1195878982543945,11.880168914794922,0.59
1.5927454084157944,0.14510214476171457,0.26771438121795654,435.120137386322,3.723466396331787,12.032562255859375,0.5845
1.6713691502809525,0.13487231994132146,0.25904905796051025,468.5594569015503,3.6056010723114014,11.35216236114502,0.57
1.5256844907999039,0.16353406370625173,0.1730046272277832,316.3523449754715,2.700056791305542,14.319195747375488,0.6235
1.6685674041509628,0.1324791749880479,0.21146798133850098,375.8730144309998,2.5751986503601074,10.515679359436035,0.532
1.7499394863843918,0.11938298419916672,0.36033904552459717,407.7425026702881,4.15551233291626,10.18207836151123,0.493
1.6633427441120148,0.14171835241198205,0.2146468162536621,414.5184449768066,2.880997657775879,11.014204978942871,0.5615
1.7947182655334473,0.13909083742256098,0.12877869606018066,283.6792221832275,1.7407653331756592,9.608612060546875,0.445
1.9073707163333893,0.13483267733801343,0.08401179313659668,219.94053771972656,1.2228013277053833,8.788215637207031,0.4085
1.785119205713272,0.13618471485785363,0.10832810401916504,354.6468452453613,1.5649189949035645,9.478680610656738,0.457
