suite,task,arch,run_id,seed,lr,wd,dropout,optimizer,epochs,batch_size,n_train,n_test,metric_n,device,val_loss_ep12,val_acc_ep12,val_loss_ep25,val_acc_ep25,train_loss,train_acc,val_loss,final_acc,confidence_mean,entropy_mean,margin_mean,brier,ece,logit_norm_mean,metric_batch_acc,metric_batch_loss,feature_erank,feature_erank_norm,feature_norm_mean,feature_cosine_mean,weight_l2,weight_l1,weight_linf,weight_rms,distance_from_init_l2,relative_distance_from_init,update_to_weight_ratio,grad_norm,grad_l1,grad_linf,grad_mean_abs,fisher_trace,fisher_spectral,fisher_stable_rank,fisher_entropy,fim_erank,fim_norm,fisher_condition,grad_noise_scale,per_sample_grad_norm_mean,per_sample_grad_norm_std,sam_sharpness,asam_sharpness,random_metric,elapsed_s
image,cifar10,cnn,61,8636873,5.7829307382737134e-05,0.00024554909162967815,0.2,adamw,25,128,20000,5000,16,cuda,1.3447122484207152,0.515,1.2321667776107788,0.5514,1.1890785098075867,0.5810546875,1.2321667776107788,0.5514,0.6230490803718567,1.0772526264190674,0.4329182207584381,0.4000016152858734,0.19100290536880493,7.453001022338867,0.6875,0.7559139728546143,5.155127549222603,0.32219547182641267,8.84968376159668,0.6350670456886292,25.79497528076172,6587.47021484375,1.1169190406799316,0.0421888493001461,7.6731181144714355,0.3130972981452942,0.29746562242507935,14.270893096923828,3590.46240234375,1.3556435108184814,0.009604429826140404,3392.39892578125,1405.9188232421875,2.4129408253870883,1.6176929473876953,5.041447045207709,0.31509044032548184,1234.419189453125,15.657312393188477,48.19480514526367,32.70567321777344,1.3741796016693115,1.4816486835479736,1.3191083669662476,68.35293102264404
image,cifar10,cnn,62,3975328,0.0011687426655877058,1.0382173970813562e-06,0.05,adamw,25,128,20000,5000,16,cuda,0.9704711786270142,0.6512,1.1293282594203948,0.685,0.6642741411924362,0.7802734375,1.1293282594203948,0.685,0.8099943399429321,0.5113224387168884,0.6807690858840942,0.3319997787475586,0.19585931301116943,22.482946395874023,0.75,0.5720058679580688,8.577473849353732,0.5360921155846082,11.356985092163086,0.7499746084213257,54.092079162597656,22505.26953125,1.7538179159164429,0.08846978843212128,45.80194091796875,1.868772029876709,0.8467402458190918,18.564708709716797,4060.37060546875,2.566025733947754,0.010861426591873169,3413.853515625,1673.8984375,2.039462753023209,1.3337992429733276,3.7954357874858493,0.23721473671786558,2082977408.0,8.905326843261719,34.80574035644531,46.929893493652344,1.307371735572815,3.3285880088806152,-0.10164406895637512,67.61510968208313
image,cifar10,cnn,63,44985,0.0005388786602959855,7.81082987554735e-05,0.0,sgd,25,128,20000,5000,16,cuda,1.400376809501648,0.5004,1.2502495655059815,0.5534,1.2318080365657806,0.544921875,1.2502495655059815,0.5534,0.5160819888114929,1.2872989177703857,0.28429630398750305,0.4868089556694031,0.20215483009815216,6.308879375457764,0.6875,0.9352895021438599,6.146558386004956,0.38415989912530973,8.178549766540527,0.6285609006881714,24.831331253051758,6603.9189453125,1.0366374254226685,0.04061274975538254,3.257321357727051,0.13290050625801086,0.1311778724193573,15.204570770263672,4560.818359375,1.144629716873169,0.01220011617988348,4353.57080078125,1438.23095703125,3.0270317708692267,2.048905611038208,7.759404384593227,0.48496277403707666,92.86649322509766,17.8320369720459,59.731903076171875,28.029848098754883,1.332910180091858,0.9309443235397339,0.7805020213127136,67.79074001312256
image,cifar10,cnn,64,2307155,0.002014997316845059,0.0009746827534936541,0.05,adamw,25,128,20000,5000,16,cuda,1.2211084224700928,0.6128,0.9181391443252563,0.6954,0.4756602644920349,0.828125,0.9181391443252563,0.6954,0.8355998992919922,0.46843624114990234,0.6999002695083618,0.22999942302703857,0.10460489988327026,20.991592407226562,0.8125,0.3724012076854706,8.280669933145012,0.5175418708215632,9.442174911499023,0.705837607383728,80.97007751464844,36695.85546875,1.9684194326400757,0.1324300915002823,75.35326385498047,3.0761234760284424,0.9306309819221497,8.55175495147705,1667.618408203125,1.2069319486618042,0.0044608525931835175,629.6688232421875,250.89102172851562,2.5097303957075736,1.5584298372268677,4.751355061993088,0.296959691374568,125792.7421875,7.60997200012207,16.91998863220215,18.53059196472168,0.6612650156021118,3.15103816986084,-0.8861557245254517,69.18760943412781
image,cifar10,cnn,65,9289214,0.00019512619927882207,0.0016004945343542042,0.05,adamw,25,128,20000,5000,16,cuda,1.17741983795166,0.5784,0.9346597742080689,0.6702,0.8015981391072273,0.7041015625,0.9346597742080689,0.6702,0.772455096244812,0.7137673497200012,0.6714143753051758,0.3737328350543976,0.19414103031158447,11.78725814819336,0.6875,0.7917717695236206,7.392096380152657,0.4620060237595411,9.90928840637207,0.6860471963882446,28.379636764526367,7681.2099609375,1.278050422668457,0.04641611501574516,12.228797912597656,0.49887120723724365,0.4309004247188568,24.020191192626953,6704.4208984375,1.5303752422332764,0.017934218049049377,8419.197265625,2609.450927734375,3.2264248298912697,1.6146292686462402,5.026023999490763,0.3141264999681727,73644.84375,13.592103958129883,61.121253967285156,68.43531036376953,2.113715171813965,1.6422067880630493,-2.58382248878479,69.33555293083191
image,cifar10,cnn,66,6965036,0.022937308390747153,0.0002984566849821387,0.0,sgd,25,128,20000,5000,16,cuda,1.156480961418152,0.6154,1.5289725478172302,0.5558,1.0114867985248566,0.662109375,1.5289725478172302,0.5558,0.7792310118675232,0.5458189249038696,0.6049320697784424,0.5607723593711853,0.3689737319946289,13.590489387512207,0.625,1.1952064037322998,8.941160482075285,0.5588225301297053,7.668621063232422,0.7654809951782227,32.612178802490234,9647.37109375,1.3843929767608643,0.05333862453699112,23.357017517089844,0.9533860087394714,0.716205358505249,40.481849670410156,15639.3671875,2.125298500061035,0.041835058480501175,9017.181640625,3825.101806640625,2.3573703646189457,1.5707952976226807,4.810472661561442,0.3006545413475901,685969.3125,4.502377033233643,70.658935546875,63.43893814086914,2.762784957885742,4.174905776977539,0.46902891993522644,68.00899505615234
image,cifar10,cnn,67,2544825,0.02211673217290111,6.3800480813336075e-06,0.05,sgd,25,128,20000,5000,16,cuda,1.000064352416992,0.6488,0.8692350491523743,0.702,0.5165335759520531,0.8134765625,0.8692350491523743,0.702,0.8246623277664185,0.5359969735145569,0.723557710647583,0.27897578477859497,0.16914264857769012,11.275897979736328,0.8125,0.5530089735984802,9.251625990333425,0.578226624395839,8.278271675109863,0.7106435298919678,36.743473052978516,10734.21875,1.568251609802246,0.060095589607954025,24.573007583618164,1.0022083520889282,0.6687720417976379,11.374238014221191,4808.908203125,0.4046497642993927,0.01286375243216753,1869.0645751953125,692.4281005859375,2.6992904730667258,1.5135576725006104,4.542864270689244,0.28392901691807776,208927440.0,13.447065353393555,27.889755249023438,33.03371047973633,0.7600601315498352,1.4997644424438477,-0.44047316908836365,68.28748965263367
image,cifar10,cnn,68,1220188,0.0001248454478619083,0.00013741685656546687,0.2,adamw,25,128,20000,5000,16,cuda,1.2311130798339844,0.55,1.0649449681282044,0.6208,0.9453931972384453,0.66796875,1.0649449681282044,0.6208,0.601038932800293,1.1094603538513184,0.4084947407245636,0.5936103463172913,0.25236427783966064,8.920999526977539,0.4375,1.142866611480713,6.933280391187427,0.4333300244492142,8.97835636138916,0.6372326016426086,26.97368049621582,7008.86279296875,1.194508671760559,0.04411669820547104,10.590377807617188,0.43206849694252014,0.39261892437934875,26.88120460510254,5195.4150390625,2.8535916805267334,0.013897651806473732,6098.25390625,2314.57958984375,2.634713419667574,1.896225929260254,6.660708953588384,0.416294309599274,66701.8125,7.439333915710449,64.78150939941406,43.60744857788086,2.0084781646728516,2.1179659366607666,-0.28722095489501953,68.40008687973022
image,cifar10,cnn,69,2701800,0.004886102396676758,3.2841327066468823e-06,0.2,sgd,25,128,20000,5000,16,cuda,1.299516943359375,0.5228,1.1221528140068053,0.595,1.0270402356982231,0.6279296875,1.1221528140068053,0.595,0.6232373714447021,0.9436045289039612,0.4288761615753174,0.5307648777961731,0.2653399109840393,9.670116424560547,0.5625,1.169752836227417,6.984772352961243,0.4365482720600777,7.846816539764404,0.7050541043281555,26.99108123779297,6973.728515625,1.1796090602874756,0.04414508491754532,10.095212936401367,0.41185811161994934,0.3740203380584717,19.583967208862305,7743.4716796875,0.923884928226471,0.02071366272866726,3491.421630859375,1078.962890625,3.235905202297487,1.960159182548523,7.100457402977872,0.443778587686117,19880292.0,8.103343963623047,47.545753479003906,35.08307647705078,1.2889857292175293,1.398451328277588,-0.373055100440979,67.97762560844421
image,cifar10,cnn,70,6395272,0.0003059432284763791,6.158946750390035e-06,0.1,adamw,25,128,20000,5000,16,cuda,1.124696282196045,0.6034,0.933978030204773,0.6726,0.767888680100441,0.7265625,0.933978030204773,0.6726,0.6805059909820557,0.9254148006439209,0.5055406093597412,0.3565560281276703,0.17678511142730713,12.112634658813477,0.6875,0.7059342265129089,9.689890948015542,0.6056181842509714,9.421525955200195,0.7068850994110107,30.657278060913086,9010.3701171875,1.3719000816345215,0.05014122650027275,16.351314544677734,0.6672451496124268,0.5333583354949951,20.02320671081543,5936.6171875,1.7507710456848145,0.01588035561144352,3291.521484375,1154.3603515625,2.8513812692195417,1.928053617477417,6.876113684380013,0.42975710527375083,3338.9404296875,7.209742069244385,47.14348220825195,32.695770263671875,2.0744130611419678,2.2360944747924805,-1.095314383506775,68.68003392219543
image,cifar10,cnn,71,2232612,0.011470797871272514,0.000701920967813105,0.05,sgd,25,128,20000,5000,16,cuda,1.205175779247284,0.5858,1.26776187915802,0.6128,0.9555426687002182,0.685546875,1.26776187915802,0.6128,0.7648799419403076,0.6074982285499573,0.6168397068977356,0.4388200044631958,0.1701326072216034,12.948472023010254,0.75,1.0462331771850586,6.393367873778227,0.3995854921111392,8.028077125549316,0.6652453541755676,25.1119384765625,6820.703125,1.064344048500061,0.04107172414660454,15.989072799682617,0.6519681215286255,0.6367120146751404,23.761743545532227,9373.2958984375,0.6167706251144409,0.025073416531085968,5060.5205078125,1963.3280029296875,2.5775216877980474,1.5912439823150635,4.90985302864414,0.3068658142902588,1061178.375,7.962695121765137,48.563175201416016,51.982112884521484,1.7675251960754395,2.0748770236968994,-0.37111034989356995,67.72251582145691
image,cifar10,cnn,72,6167971,0.008516253955513815,1.0863693102724995e-05,0.2,sgd,25,128,20000,5000,16,cuda,1.142550864982605,0.5928,0.8944831404685974,0.6878,0.7107682749629021,0.75390625,0.8944831404685974,0.6878,0.7747330665588379,0.6593542098999023,0.6192203760147095,0.2711259722709656,0.1187749058008194,9.575872421264648,0.875,0.9660122990608215,7.591810682628608,0.474488167664288,8.092620849609375,0.7362402081489563,28.776344299316406,7506.0322265625,1.3463586568832397,0.04706493392586708,13.62308406829834,0.5559811592102051,0.4734126031398773,10.182342529296875,4393.05908203125,0.334384560585022,0.011751363053917885,1064.892822265625,403.95440673828125,2.636170826465467,1.7296066284179688,5.638434850984322,0.35240217818652014,25253.392578125,9.270947456359863,24.61502456665039,21.424129486083984,0.8437718749046326,1.0537831783294678,0.030898822471499443,67.90170574188232
image,cifar10,cnn,73,84165,0.028912984140172644,2.0906761077041783e-06,0.0,sgd,25,128,20000,5000,16,cuda,1.4950747958183288,0.5416,2.5355214099884034,0.4856,1.821177750825882,0.5703125,2.5355214099884034,0.4856,0.8624888062477112,0.3921448588371277,0.7611024379730225,0.64052414894104,0.32886967062950134,18.710224151611328,0.625,1.5055584907531738,7.589286718460524,0.4743304199037828,9.719498634338379,0.7950613498687744,40.807777404785156,12373.6357421875,1.6455793380737305,0.06674285978078842,29.073156356811523,1.186117172241211,0.7124415636062622,39.11518096923828,15621.4697265625,1.7926889657974243,0.04178718104958534,7422.87158203125,4307.046875,1.7234248424638399,1.3228145837783813,3.7539724437966973,0.23462327773729358,252654.21875,3.8515584468841553,58.25953674316406,63.47203063964844,2.6676745414733887,5.885082721710205,-0.611799955368042,67.81522750854492
image,cifar10,cnn,74,3109254,0.003205814972628328,4.227526044112818e-05,0.1,sgd,25,128,20000,5000,16,cuda,1.1173472785949707,0.6006,1.0198854537963866,0.6372,0.8878041729331017,0.69140625,1.0198854537963866,0.6372,0.5622676014900208,1.2403380870819092,0.35843425989151,0.507505476474762,0.40883752703666687,7.429732322692871,0.8125,0.9968202114105225,7.924596121543613,0.4952872575964758,7.482244491577148,0.7090028524398804,26.19705581665039,6820.7880859375,1.1952458620071411,0.0428464375436306,8.182073593139648,0.33367326855659485,0.3123279809951782,20.89579963684082,7892.392578125,0.580718457698822,0.021112022921442986,4907.61376953125,1267.9818115234375,3.870413380484467,2.1010851860046387,8.175036717646666,0.5109397948529166,152.472900390625,10.239640235900879,64.55609130859375,27.205244064331055,1.845592737197876,1.4329373836517334,-1.1407486200332642,67.79097294807434
image,cifar10,cnn,75,5623980,0.0019217046110970395,0.0026393169073959176,0.2,adamw,25,128,20000,5000,16,cuda,0.8921099746704102,0.6864,0.877979153251648,0.7038,0.5721158497035503,0.798828125,0.877979153251648,0.7038,0.7349770069122314,0.8031654357910156,0.6231815814971924,0.307513564825058,0.21701763570308685,19.043254852294922,0.8125,0.6229076385498047,8.527197409426767,0.532949838089173,9.746500015258789,0.7488920092582703,77.98136901855469,35423.8515625,1.7997428178787231,0.12754179537296295,72.80824279785156,2.9701087474823,0.9336619973182678,5.669047832489014,877.171630859375,0.788185179233551,0.0023464199621230364,492.07208251953125,186.02719116210938,2.645162137027178,1.6575210094451904,5.246289123264533,0.3278930702040333,783665.8125,14.311182975769043,15.86656379699707,15.502399444580078,0.3964395523071289,1.6406638622283936,0.9251629710197449,67.45097804069519
image,cifar10,cnn,76,6718214,0.0017410653974881114,7.250336310466588e-05,0.05,sgd,25,128,20000,5000,16,cuda,1.3093218145370484,0.5212,1.0393088626861573,0.6306,0.9589515626430511,0.646484375,1.0393088626861573,0.6306,0.5638037323951721,1.1260402202606201,0.3091871738433838,0.4689269959926605,0.2321617752313614,8.184667587280273,0.75,0.8339518308639526,5.6537166377997154,0.3533572898624822,8.088415145874023,0.6781569719314575,25.447168350219727,6667.376953125,1.1499172449111938,0.04161994904279709,6.0680928230285645,0.24766461551189423,0.23845846951007843,23.93425941467285,7499.3623046875,1.0111910104751587,0.020060673356056213,7467.083984375,2685.267578125,2.7807597444679693,1.966059684753418,7.1424780480099175,0.44640487800061984,248.23793029785156,12.035006523132324,77.9894790649414,37.21192169189453,2.091794967651367,1.3979054689407349,0.9860634207725525,67.97797179222107
image,cifar10,cnn,77,6908936,0.0017319117693713104,6.827291172076762e-06,0.05,adamw,25,128,20000,5000,16,cuda,1.0017961901664734,0.657,0.9678310383796692,0.6972,0.4881291128695011,0.814453125,0.9678310383796692,0.6972,0.7400738596916199,0.6488851308822632,0.5798791646957397,0.31831419467926025,0.1701887845993042,23.10597038269043,0.6875,0.5709758400917053,9.547573966402018,0.5967233729001261,10.54244613647461,0.7524601817131042,71.22691345214844,31596.484375,1.9444715976715088,0.11649452894926071,64.89801788330078,2.6501576900482178,0.9111446142196655,19.550153732299805,2885.05029296875,2.725029945373535,0.0077174631878733635,2739.644287109375,1613.882568359375,1.6975487193559655,1.3694965839385986,3.9333704691782514,0.2458356543236407,157022800.0,6.167932033538818,34.96711730957031,38.947959899902344,1.8597495555877686,4.952756881713867,0.35411152243614197,67.91732716560364
image,cifar10,cnn,78,6661314,0.0027290956385980945,3.0566300623085146e-05,0.05,adamw,25,128,20000,5000,16,cuda,1.051725697517395,0.6586,0.7825688933372498,0.7516,0.2646828703582287,0.91015625,0.7825688933372498,0.7516,0.9099522233009338,0.3034239411354065,0.8449286222457886,0.033019013702869415,0.09004778414964676,27.63718032836914,1.0,0.10295049846172333,8.963550612478025,0.5602219132798766,10.486960411071777,0.7925819754600525,105.48738861083984,49116.71875,2.0829803943634033,0.17252907156944275,101.00122833251953,4.121776580810547,0.9574720859527588,2.1687850952148438,380.952880859375,0.22748208045959473,0.001019042800180614,87.89923095703125,27.759374618530273,3.1664701444085317,1.5313884019851685,4.624593064045636,0.28903706650285227,24714186.0,17.687541961669922,5.858102798461914,7.319965839385986,0.262016236782074,1.617638349533081,1.4421926736831665,69.39196825027466
image,cifar10,cnn,79,5766691,7.831727306252018e-05,9.96045916196241e-06,0.0,adamw,25,128,20000,5000,16,cuda,1.1061233520507812,0.607,1.0293284088134766,0.6322,0.8721123039722443,0.6962890625,1.0293284088134766,0.6322,0.6831708550453186,0.9172383546829224,0.523640513420105,0.38851800560951233,0.2348938286304474,9.945024490356445,0.6875,0.7896612882614136,6.405049433611331,0.4003155896007082,10.295372009277344,0.6136975884437561,26.34889793395996,6736.9130859375,1.1649298667907715,0.04309479147195816,7.661194324493408,0.31267496943473816,0.2907595634460449,44.63468933105469,12443.2890625,1.9833579063415527,0.03328559920191765,22342.40234375,9469.201171875,2.3594812210886813,1.5752637386322021,4.832016045492227,0.3020010028432642,339725.15625,10.214628219604492,107.68241882324219,103.66724395751953,7.961348533630371,2.5306782722473145,-0.7779030203819275,70.9270007610321
image,cifar10,resnet,80,8594299,0.003952980532537219,0.000316419895793908,0.2,sgd,25,128,20000,5000,16,cuda,0.8984034108161927,0.67,0.6827522361755372,0.7526,0.42145561426877975,0.859375,0.6827522361755372,0.7526,0.8208032250404358,0.5607602000236511,0.7176876664161682,0.26602903008461,0.14813631772994995,10.663578033447266,0.75,0.46381959319114685,5.94977404406452,0.3718608777540325,10.979251861572266,0.7296165227890015,38.13617706298828,13966.958984375,1.1824781894683838,0.04569278284907341,10.10389232635498,0.26112884283065796,0.264942467212677,15.668511390686035,8433.2509765625,0.7520128488540649,0.012105991132557392,3808.624267578125,1417.5269775390625,2.6868090187533444,1.5064564943313599,4.510718572111875,0.2819199107569922,52105.88671875,14.513724327087402,39.580589294433594,47.34978485107422,1.088985800743103,0.834349513053894,-1.2065820693969727,107.51957488059998
image,cifar10,resnet,81,1290674,0.0029038650872663697,8.485201761132745e-06,0.0,sgd,25,128,20000,5000,16,cuda,1.3032712940216065,0.6338,1.161010005569458,0.7112,0.002555481216404587,1.0,1.161010005569458,0.7112,0.9986047744750977,0.010873069055378437,0.9976139068603516,7.510702289437177e-06,0.0013952255249023438,15.440296173095703,1.0,0.0013976609334349632,5.755830099926906,0.35973938124543164,13.725763320922852,0.5933253169059753,39.92460250854492,14538.8759765625,1.1046479940414429,0.047835443168878555,8.487624168395996,0.21941977739334106,0.21259132027626038,0.5279737710952759,269.017578125,0.008061549626290798,0.00038617660175077617,3.367401599884033,1.8876631259918213,1.7838996553545217,1.3699153661727905,3.9350171237645384,0.24593857023528365,8222624.0,11.080425262451172,1.2013664245605469,1.3871266841888428,7.2525129318237305,2.0874242782592773,-0.31760063767433167,104.62282586097717
image,cifar10,resnet,82,123779,0.001367017190990867,1.8238073557335194e-05,0.1,sgd,25,128,20000,5000,16,cuda,1.0235117191314698,0.627,0.7755821775436401,0.7254,0.5408970527350903,0.8291015625,0.7755821775436401,0.7254,0.7697331309318542,0.6990242004394531,0.6507062911987305,0.2564200460910797,0.1703844964504242,9.351344108581543,0.875,0.5699323415756226,5.422923481859461,0.3389327176162163,12.187148094177246,0.6801837086677551,39.06067657470703,14007.673828125,1.1018455028533936,0.04680043086409569,5.790392875671387,0.14965328574180603,0.14824098348617554,23.117883682250977,11949.513671875,0.7561399340629578,0.017153609544038773,6415.33935546875,2576.05126953125,2.490377203026752,1.5622756481170654,4.769662938189098,0.29810393363681864,68568.671875,11.003924369812012,54.39102554321289,58.795867919921875,2.52020263671875,0.9971433877944946,-0.377517968416214,107.764080286026
image,cifar10,resnet,83,9650608,0.0002931457701034962,0.00010061692429719876,0.05,adamw,25,128,20000,5000,16,cuda,0.718356859588623,0.7574,0.8573670419692994,0.7628,0.027860861737281084,0.998046875,0.8573670419692994,0.7628,0.9514556527137756,0.1457267701625824,0.9121267795562744,0.04269899055361748,0.053451478481292725,16.43776512145996,0.9375,0.07663758844137192,5.794181788695134,0.3621363617934459,15.522435188293457,0.6655669212341309,43.51781463623047,17437.11328125,1.5093085765838623,0.052140526473522186,17.554201126098633,0.453887015581131,0.4033796489238739,13.677542686462402,6728.80029296875,0.7744449377059937,0.009659240022301674,2612.514404296875,2384.4287109375,1.0956563273681168,0.39358222484588623,1.4822811004646252,0.09264256877903908,20262236160.0,12.964940071105957,19.698883056640625,47.16426467895508,2.2321410179138184,1.2368239164352417,-1.3091694116592407,107.68483352661133
image,cifar10,resnet,84,3940710,0.001015844721615837,0.002308470857427901,0.1,sgd,25,128,20000,5000,16,cuda,1.0736396162033082,0.6138,0.8754268465995788,0.6882,0.739487923681736,0.736328125,0.8754268465995788,0.6882,0.6873113512992859,0.8712568879127502,0.4996337294578552,0.29743123054504395,0.18481311202049255,8.012258529663086,0.75,0.5667533278465271,5.633281058839661,0.35208006617747883,11.352188110351562,0.6752502918243408,35.58330535888672,12757.71875,0.9974967241287231,0.042633943259716034,5.7528839111328125,0.14871515333652496,0.1616736799478531,17.43477439880371,8485.1171875,1.1643496751785278,0.012180444784462452,4414.18701171875,1324.923828125,3.3316534264204436,2.00235915184021,7.406509056481568,0.462906816030098,912237.0625,13.522459030151367,55.295570373535156,36.83189010620117,1.4451985359191895,0.7403069138526917,-0.08222410827875137,107.03344583511353
image,cifar10,resnet,85,4442953,0.00012483220697467935,0.001953492982049944,0.05,adamw,25,128,20000,5000,16,cuda,0.9171865704536438,0.6736,0.9291206830978394,0.6986,0.10943056922405958,0.9765625,0.9291206830978394,0.6986,0.9583882093429565,0.185631662607193,0.9316918253898621,0.006523127667605877,0.04161182418465614,11.656414031982422,1.0,0.043837662786245346,5.787915376866551,0.36174471105415945,14.54270076751709,0.6449457406997681,40.43455505371094,14612.0625,1.2828506231307983,0.04844655841588974,10.395485877990723,0.26867181062698364,0.2570941150188446,8.656956672668457,4298.796875,0.27120301127433777,0.006170953158289194,830.4490966796875,392.96441650390625,2.113293371618624,1.3895413875579834,4.013008818638455,0.25081305116490343,226630224.0,10.081056594848633,17.49457550048828,22.899539947509766,3.4923341274261475,1.65755033493042,-0.6237688064575195,107.2177984714508
image,cifar10,resnet,86,5157652,0.012796830709308338,2.3775646762484066e-05,0.2,sgd,25,128,20000,5000,16,cuda,0.7974453619003296,0.724,0.6988639904022217,0.7776,0.16302165761590004,0.95703125,0.6988639904022217,0.7776,0.8842196464538574,0.37507277727127075,0.806795597076416,0.0910186842083931,0.12874631583690643,14.367305755615234,0.9375,0.19179892539978027,6.361161847357413,0.3975726154598383,10.205451965332031,0.7235541343688965,43.250614166259766,17664.60546875,1.340674877166748,0.051820509135723114,19.93769645690918,0.5154609084129333,0.4609806537628174,5.854519367218018,3314.779296875,0.11817862838506699,0.004758388735353947,648.2398681640625,415.1929931640625,1.5612977069386875,1.2328917980194092,3.4311375574837717,0.21444609734273573,957937549312.0,17.912710189819336,15.265316009521484,20.3767032623291,0.5776733160018921,0.6059941053390503,-0.5940039157867432,106.80632209777832
image,cifar10,resnet,87,6991462,0.001340543413618133,0.0006487443898767652,0.0,sgd,25,128,20000,5000,16,cuda,1.225835461807251,0.5878,1.4353444746971131,0.6472,0.12107863929122686,0.96484375,1.4353444746971131,0.6472,0.9046938419342041,0.30613604187965393,0.8377613425254822,0.04041646420955658,0.09530619531869888,12.777448654174805,1.0,0.11197471618652344,5.322567234213868,0.33266045213836676,13.673786163330078,0.6244561076164246,38.095394134521484,13709.37109375,1.0563820600509644,0.045643821358680725,6.326936721801758,0.16354408860206604,0.16608141362667084,64.1017837524414,28497.625,1.0827406644821167,0.04090854153037071,27337.82421875,17604.1875,1.5529159876733873,1.169006109237671,3.218791575284764,0.20117447345529774,79787139072.0,5.653111457824707,96.72296142578125,134.098876953125,18.365650177001953,7.187882900238037,0.3664323091506958,104.74954342842102
image,cifar10,resnet,88,7732147,0.0009924377587426456,3.7540579439849105e-05,0.0,sgd,25,128,20000,5000,16,cuda,1.1672809643745423,0.5814,1.3598675764083863,0.6184,0.18918131291866302,0.9326171875,1.3598675764083863,0.6184,0.8881570100784302,0.3568844199180603,0.8164603114128113,0.12535782158374786,0.0919516384601593,11.406840324401855,0.9375,0.23388247191905975,5.762550127432536,0.3601593829645335,12.871564865112305,0.6100324392318726,39.15120315551758,14062.54296875,1.0591490268707275,0.04690876975655556,5.536746025085449,0.14312094449996948,0.14141955971717834,116.63964080810547,48595.56640625,1.917160987854004,0.06975927203893661,110360.890625,88086.9296875,1.2528634045541127,0.759655773639679,2.1375403015414887,0.13359626884634304,229557104.0,7.111880302429199,170.66233825683594,285.01800537109375,14.906402587890625,6.810018062591553,1.967507243156433,105.20067262649536
image,cifar10,resnet,89,1524383,0.005585304848712247,5.8491123401501755e-06,0.1,sgd,25,128,20000,5000,16,cuda,0.7861815865516663,0.7248,0.8226378531455993,0.7554,0.13780546933412552,0.9580078125,0.8226378531455993,0.7554,0.9313601851463318,0.20219102501869202,0.878067135810852,0.03911901265382767,0.06382788717746735,14.106678009033203,0.9375,0.0867622047662735,5.918886824112568,0.3699304265070355,11.708905220031738,0.6959856748580933,41.05378723144531,15492.3359375,1.2584080696105957,0.04918837174773216,13.249637603759766,0.34247133135795593,0.32273849844932556,14.787769317626953,7855.060546875,0.5176931619644165,0.011275994591414928,3093.874267578125,2867.927001953125,1.0787841759818586,0.35659098625183105,1.4284515453475837,0.08927822158422398,135443536.0,13.148093223571777,21.779333114624023,51.1813850402832,1.7052356004714966,1.1895952224731445,0.34322068095207214,107.79978942871094
image,cifar10,resnet,90,6399821,0.022053136098061643,0.0006490649145286184,0.05,sgd,25,128,20000,5000,16,cuda,0.8540412717819214,0.724,0.8969008129119873,0.7642,0.05272604525089264,0.9833984375,0.8969008129119873,0.7642,0.9868861436843872,0.05229534953832626,0.9771705865859985,0.0023645288310945034,0.013113856315612793,15.897378921508789,1.0,0.01381415780633688,6.191690163664099,0.38698063522900616,8.445646286010742,0.5900174975395203,32.895469665527344,15659.18359375,1.0131871700286865,0.03941336274147034,27.40151596069336,0.708357572555542,0.8329875469207764,2.3924400806427,1305.9434814453125,0.06334712356328964,0.0018746909918263555,91.75525665283203,78.93180084228516,1.1624624761339029,0.42040571570396423,1.5225792632280646,0.09516120395175404,2011945600.0,15.030405044555664,3.2965118885040283,8.993794441223145,0.8096185326576233,0.754774272441864,0.3608372211456299,107.79564142227173
image,cifar10,resnet,91,5019688,0.0009687196008180714,2.4317685635907554e-05,0.05,sgd,25,128,20000,5000,16,cuda,1.0515002276420593,0.6208,0.8147890472412109,0.708,0.5420354790985584,0.8310546875,0.8147890472412109,0.708,0.7599729895591736,0.7039216756820679,0.6267702579498291,0.44488048553466797,0.1762952208518982,8.527785301208496,0.6875,0.7938255667686462,6.027742477542367,0.37673390484639796,11.995534896850586,0.6857760548591614,38.95673370361328,13971.318359375,1.0812898874282837,0.04667587950825691,4.878941535949707,0.12613360583782196,0.1252399981021881,31.052305221557617,16685.171875,0.6910455226898193,0.023951681330800056,13599.224609375,5715.8447265625,2.379215192144233,1.625984787940979,5.083423328348692,0.31771395802179325,16854.76171875,13.10302448272705,81.24443817138672,83.65742492675781,2.1464858055114746,0.8841455578804016,1.2046082019805908,107.97819900512695
image,cifar10,resnet,92,8612781,0.001042750511275283,0.0012210549934212668,0.05,sgd,25,128,20000,5000,16,cuda,0.9818481224060058,0.6492,0.7923026361465454,0.7188,0.506341740489006,0.8369140625,0.7923026361465454,0.7188,0.78206467628479,0.6625593900680542,0.6310067176818848,0.20363754034042358,0.18275687098503113,9.0638427734375,0.875,0.38407769799232483,6.344646808318643,0.3965404255199152,11.525505065917969,0.655776858329773,37.15739059448242,13320.275390625,1.017403483390808,0.044520169496536255,5.398902416229248,0.1395818442106247,0.14529821276664734,19.38773536682129,10428.6376953125,0.583341121673584,0.014970382675528526,6041.470703125,2576.48974609375,2.344845622725474,1.73380446434021,5.662154717304433,0.35388466983152705,856.4248046875,15.07426643371582,61.28855895996094,47.803592681884766,1.6921688318252563,0.6834001541137695,-0.3164614140987396,107.83635568618774
